-1.202308954788730011e+00	1.096589081646537067e-01	-1.051123183875700251e+00	-8.607599937421362979e-01	2.931929734631757989e-01	1.118748818413772605e+00	3.822572765616896739e-01	-8.417361375571217330e-01	4.006048989827463158e-01	-1.085014321118385361e+00
-3.489109207851633365e-01	1.044495456566913338e+00	-5.739070214436042816e-01	-6.388120836252834112e-01	-1.905205949071482330e+00	1.164150593944716983e+00	-4.718433668719371199e-02	1.163617495826324122e+00	-1.081155377736843004e+00	-1.070713601766453804e+00
1.563751969254101870e-01	-1.149883201356752149e+00	-3.707350901979023505e-01	-1.950331659552781094e+00	-1.390299706610070157e-02	-1.471179619391128846e+00	-4.011693451169578428e-01	1.132141777211481126e-01	8.846699412132684737e-01	-4.679357251369926085e-01
1.656639447937411913e-01	4.076619272614946388e-01	9.450156192519322887e-03	1.456598529129330966e-01	-1.353025221106721077e+00	9.455228178411659301e-02	6.217045615959269078e-01	1.083229664276068815e+00	-1.725541020776666157e+00	2.037477551235578888e-01
6.424061338749382788e-01	-6.738006606735981174e-01	1.453116351799330630e+00	1.030233360976570811e+00	-5.386430442679288749e-02	7.498211298936222624e-01	-7.941990718598060939e-01	-1.316508368263022977e+00	-6.156602332984217885e-01	-7.854975885507584632e-01
4.747304110739452021e-01	1.682464461190973700e-03	-1.317843794969419058e+00	-7.855813037594783221e-01	-1.303487413595750599e+00	1.072876012571755966e-01	2.307424946575785396e-01	6.093177330498573685e-01	1.067710834073880566e+00	7.790828223938837949e-02
-2.024368561753462081e-01	5.042626813276888109e-01	-6.833631752502158374e-01	-2.124743712965091902e+00	-1.696092626274329218e+00	2.539623887373728017e+00	9.446006160902534754e-01	4.863673801507404915e-01	-1.669889501135046084e+00	7.673812616244072293e-01
-2.898173741858945940e-01	-1.124366619082531743e-01	-1.401053545363369679e+00	9.085800544027587966e-01	1.210204217255468784e+00	-5.773118868280950888e-01	-6.353726066390443794e-01	1.376037577749855689e-01	-2.794798871040321764e+00	1.467905751646274293e-01
-1.534861994100375604e+00	7.012126060264424199e-01	9.073012827054595386e-02	8.850618612847982458e-01	-1.420632582383687170e+00	-5.255745799083682002e-01	2.841837654608272978e-01	-9.550196433290050746e-02	-3.402745480236731845e-01	-7.019269479875607232e-01
4.247340741379307394e-02	-1.382035166581348173e+00	1.862145932688180627e+00	1.979743221520235519e+00	-7.379653684864285745e-01	-9.618576985071941587e-01	-1.812846373536438627e+00	4.226909793693235384e-01	-1.352799737310765638e+00	-1.194890978907458212e+00
4.978573257716768508e-01	5.706346244933867551e-01	7.318888750038097246e-01	5.604460676345272008e-01	3.157039437759673883e-01	-2.100685936432136469e-01	-1.891429250902150194e+00	4.918624461251565605e-01	-9.469492892966900888e-01	-2.188648197885817215e+00
-5.938467355207275311e-01	1.175468707932588730e+00	-1.022627598673444549e+00	-1.061993892535270989e+00	3.007188276731079801e-01	-2.233453830544528118e-01	3.461634589739495671e-01	-1.764417468154170221e+00	7.695209593514267254e-01	1.303711448256080985e+00
-9.503784491153501879e-01	2.321644513843640623e-01	-9.831023808920421603e-01	7.916277698126616968e-01	3.097104644505608295e-01	4.617350566317931504e-01	-4.475808999478571998e-02	-2.603517972633958566e-01	-2.032585500021998115e+00	3.403338105719111994e-01
-1.742380002422310448e-01	1.042874189610424995e+00	1.083278442116867302e+00	-1.009207167219226653e+00	3.014245038984418312e-01	-7.770698147902362907e-01	-1.075740326108458822e+00	4.700160708403057497e-02	-4.461143648088807812e-01	1.583001912848766457e+00
-4.634315142649992891e-01	-1.885415303721174884e-01	2.489411465802159051e-01	1.715377222125765933e+00	-1.247094520752551450e+00	-4.345038431842455640e-01	-7.979920622573175581e-01	4.731678413003755912e-01	5.596621424463744665e-01	-2.513982862334871934e-02
5.552094336605091218e-01	-5.102574425550797654e-01	-2.744757552796763811e-01	-4.048647131579313219e-01	1.022871057414421081e+00	1.431322235734628467e+00	-1.439266581152809810e+00	-1.379963772396139321e+00	8.323510877050063761e-03	-1.838424844321535856e+00
-8.092416301192079109e-01	-4.689785074622305205e-01	2.813882629111565947e-01	9.671588820109267015e-01	-9.149341007551659022e-01	2.112106651307410488e+00	-3.483812912067258405e-01	-2.562368163935997978e-01	-1.491523657532068725e+00	4.079237997562318863e-01
-1.695235454220369364e+00	-4.915475565411587811e-01	1.129694219904538999e+00	-1.014046771445872297e+00	-1.307748234439317370e-01	1.700266161267211862e+00	-1.196322132529140214e+00	3.232026875539163457e-01	-3.708147896560862189e-01	-3.797634003960560500e-01
2.910350569575029800e-01	-1.147028039851782255e+00	9.888347206693890445e-01	-1.376530246695164328e+00	3.071262745250009085e-01	2.225045873270488528e+00	3.879384992717213043e-01	-5.734537485111805832e-01	9.275032490445286326e-01	-7.574635756540512022e-01
-2.308264578237875508e-01	-1.215212549799923880e-01	-1.108483126464723800e-01	-7.013160582591754233e-02	-4.665295109232040494e-01	-2.373733978673714939e-01	-2.469673415194635346e-01	-1.382447644872127068e-01	-4.273336776995922959e-01	-2.428959459455256042e-01
-4.711057788845298133e-01	9.421453331336767656e-01	-5.815488896621186926e-02	9.164379781529725655e-01	1.915815308679390316e+00	-1.541135247590747381e+00	-6.132821648969367656e-01	-1.943270933040299464e-01	-4.707839464540550800e-01	-1.239661993201778056e+00
-5.974151049896363475e-01	2.490171452965674881e-01	-1.141022174337086970e+00	1.690243804237191894e+00	-8.670171633011553025e-01	1.887689015397278292e+00	-6.062288768316399790e-02	-1.228161694717087471e+00	-1.837243859893856968e+00	7.079668587562696347e-01
9.165074330610021303e-01	8.169943307545353139e-01	1.504635701406871195e+00	-1.753220168441565752e-01	-5.369778715805921809e-01	-2.538093156965353855e-02	-1.183314924997390882e+00	-6.234065074363955850e-01	-1.642127436453248546e+00	-1.521092718339282612e+00
6.635815699343445839e-01	-1.491688466247248317e-02	-7.074891766478808020e-01	-5.615353853551110497e-01	4.033954621633493720e-01	-3.528474676515052644e-01	5.280723455199293204e-01	5.216839566621399582e-01	4.624402528087707687e-01	-2.285340476338018512e+00
-1.480452961509667542e+00	1.893266585853575212e-01	8.698372512691922021e-01	-7.330091811109797906e-01	1.030713155743073539e+00	-5.204109849302034074e-02	4.342093109354578373e-01	-1.123825542240499686e+00	-1.037525886332645031e-01	-1.392103518112113969e+00
6.865307594535477453e-02	-4.733384931977096394e-02	1.544208509882641356e-01	-3.295758530660649610e-01	-7.066503008170652578e-01	-6.387162445952784262e-01	-1.042320209080469379e-01	-8.764029809187058595e-02	-7.818900714567073029e-01	-3.605804282165163688e-01
-5.681496626735090816e-01	4.850254683802973643e-01	-2.225430785809702439e+00	9.498457834246403220e-01	2.712067753778972246e-01	-9.233144664070640495e-01	3.400392985816164115e-02	7.269868429838776125e-01	-1.806161880903746741e+00	2.215487173583865488e-01
-2.980989475991678850e-01	-1.083253719034876494e-01	-6.789788124434557870e-02	-1.416112834747811633e-01	-6.287423255216375573e-01	-2.339581987714692279e-01	-1.820612775179667187e-01	-7.061433874794996457e-02	-3.463230796919777865e-01	-2.263315146708463343e-01
1.146903352888905214e+00	-4.339276045342252419e-01	-5.744905611521795574e-01	8.422614714030300931e-01	-1.071713857052640329e+00	-7.488173844473045015e-01	6.209228554004628808e-01	-8.882308540802525965e-01	-8.162743081273887702e-02	3.115704500544856370e-01
5.441594479593433314e-02	7.394344228094946736e-01	7.045669273299655089e-01	9.283984541330134732e-01	9.523839012241921975e-02	-1.281760011304459379e+00	6.520342202973236079e-01	7.603475066845717389e-01	-1.629819537894969361e+00	-1.689884767749982641e+00
-5.688266114593918399e-01	-7.865978999042466668e-01	-1.050729981469994634e+00	1.420516628123972280e+00	-1.168042183179428983e+00	1.136099495065563625e+00	9.021918774891946047e-01	1.199466764442291611e+00	7.250945322806809021e-03	-4.701031910562393779e-01
9.560101743765694882e-02	-4.935638831938251037e-01	-3.856498738066240217e-01	-2.211278904319958993e+00	-4.324251217201584563e-01	-5.775981772655468527e-01	1.259965344317260705e+00	-2.922912885203624578e-01	3.194436284889037303e-01	-7.736224417983910140e-01
-5.004402412948077972e-01	-3.448859280972620400e-01	-7.305964727910447820e-01	8.457402402730190838e-01	-1.236561646239862311e+00	-2.736370700285092328e-01	8.432060434667952853e-01	-1.623016956266458921e+00	1.426559599218760521e+00	-1.747929027915500963e-02
1.628563174977617489e-01	1.959144532030502761e+00	-4.235817371170846196e-02	-6.182407758555009680e-01	1.229081763097217062e+00	-1.066264133291628807e-01	-3.396331644982752418e-01	1.582932121124988600e-02	-1.036740305238337045e+00	-7.290429747495259516e-01
4.066110049962083917e-01	-4.748965341776461013e-01	-8.156604274166651125e-01	-1.872349930918454808e+00	-2.718527628224203241e-01	-4.522324590727812982e-02	1.759035566426782882e-01	4.049613848559353857e-02	-1.481470451685980572e-01	6.931472367414712177e-02
3.211613386141569659e-01	-1.294286740663818325e+00	3.352522257543213424e-01	-1.564964325615099572e+00	-2.420343942891045250e-02	-1.903463076970941747e+00	1.370210196677361214e+00	1.534665656660760602e+00	2.614836592358690925e+00	-1.325596098837312331e+00
6.763715562699482708e-01	-4.922533236371960386e-01	-1.706979934431472223e+00	-1.475695865629302661e+00	9.532607690714383075e-01	-1.592172913893236119e-01	9.181537356893531010e-01	-1.567525842965594274e+00	2.007884288696476283e+00	1.633475859978755551e+00
-5.876078543766060092e-01	-7.331958522440452652e-01	-1.032179293056789682e+00	1.608388200924623979e+00	1.273888052108193281e-01	1.480691608084664157e+00	-6.548789854722730785e-01	-8.888418253725784979e-01	-8.369606847629103008e-01	1.015702503394136480e+00
-1.198991089643915764e+00	6.294043315347737089e-01	5.703083090534161181e-01	-9.640168188279395478e-01	-1.094745006803262921e+00	6.496215501298130413e-01	6.807817934718146669e-01	-1.165397344764508070e+00	-6.210307524468293705e-01	7.156373395326151021e-01
-1.333858189959043150e+00	-3.284412792791157054e-01	7.255159433023958826e-01	2.942240587149422271e-01	-1.517950046952853960e+00	-4.573572950653144176e-01	1.272844576469183586e+00	-1.149317447816057713e+00	-1.562080050367660844e+00	-7.240101270415875978e-02
5.421609640757271142e-01	-4.308421826573383129e-01	-8.686007266435200602e-01	1.212543689866240282e+00	-1.197423739759559680e-01	-7.728481837888023787e-01	4.893349422339090538e-01	1.656661009839104359e-01	-1.272071836944899115e+00	-7.206467127088353464e-02
3.548068297475167054e-01	1.097180057573683976e-01	3.447021326271048625e-01	-9.846648398195910756e-01	-1.451765149343348993e+00	6.424139926878014162e-01	1.467664650904270951e-01	-7.635926635168519550e-01	-8.845923595417116703e-01	1.923333636896468635e+00
-6.109862628522855221e-01	6.955362677759981960e-01	-8.612019067649554493e-01	-8.707221988472636787e-02	-2.244806644167068654e+00	-8.640016851066992798e-01	-2.587944091978518490e-01	4.712957322323738096e-02	-1.173010062595607472e+00	1.437356080031216399e+00
-1.053769728831554620e+00	9.192699069409306922e-01	3.383516814756506313e-02	9.151838053245052729e-01	-4.267251718933875310e-02	-2.115662165241985804e+00	3.545015470309156314e-01	-2.050784239762968864e-01	-9.763441515992125896e-02	-3.196250033664989332e-02
-8.121360727541683255e-01	5.217652861298609501e-01	2.219504226044017037e-01	-1.527978450258560716e+00	-1.048947461541511750e+00	8.895213005602866652e-01	-5.333761784245432125e-01	7.435724927985740695e-01	1.350662879440929443e+00	-7.781576916277678502e-02
1.668411338189941806e-01	4.552969540717623498e-01	-8.253602030786792720e-02	1.299017266936621506e-01	-1.456835592351089170e+00	4.989304857748803057e-01	-1.038736799010509387e-01	-1.233637889190028814e+00	-4.469833909793335391e-01	-3.168947204782551763e-01
2.357186636354097198e-01	-8.377810375760433859e-01	5.957060586358329246e-01	-9.361821455057643959e-01	1.038094021371752884e+00	1.258855369028164251e-01	-1.408497803879623422e+00	-3.083279936101570029e-01	6.590095182720749900e-01	-1.263996016039825587e-01
5.937899870290320320e-02	-1.057130622847014312e+00	-7.279756854444950909e-01	-6.325167817280373805e-01	1.947179305481568645e-01	-5.338483816625499978e-01	5.482038301814959880e-01	1.040748929949792512e+00	-4.115046873967537211e-01	-1.502821435976840370e+00
-3.292172377699017494e-01	-4.567634499484161253e-02	-6.127365911181798658e-02	-6.565394420520737073e-02	-4.225070191444439405e-01	-1.782262532110203690e-01	-1.523020915131442499e-01	-2.050181312168527226e-01	-4.100858043909239026e-01	-2.619739723388015973e-01
1.097767330484753057e+00	-8.422597343314953966e-02	-1.875750962654564979e+00	-5.268603360650513379e-01	1.182209600102735791e+00	-2.149261696865085280e+00	7.150838765283663578e-01	1.214081823339699939e+00	-6.623721849080109747e-01	-1.379695205344883879e+00
-5.394849338802464311e-01	-1.304693081974678259e+00	1.874737617169290882e+00	-6.758348747523741373e-01	8.430972563938570197e-01	-2.270240465111382777e-01	1.121733526297404637e+00	-1.120266784830593887e-01	-4.962556863414449571e-01	-2.140331503353931186e+00
-5.039802379178484060e-01	-9.815916673201230402e-01	3.765290443392205200e-01	8.495482999472137031e-01	8.176849244831669861e-01	-2.125860942966374623e+00	-2.447272640048930581e-01	4.911646266000280203e-01	5.831045825526457588e-02	-1.601083795096812423e+00
-7.191955831884515593e-01	7.849418219083684756e-01	-1.388004156005172796e+00	7.740160331308097996e-01	2.238458706333059378e-01	1.104832266414165348e-01	-1.006044228358923931e+00	1.055625566070827803e+00	-5.148993122166383163e-01	-6.439586487236983459e-01
-1.961279299194050640e+00	-1.456304017639068111e-04	1.533224118273938119e+00	-3.919118714135168269e-02	-3.485807578516987304e-01	1.446201861610169948e+00	-5.032289960587366107e-01	5.692227088519343781e-01	-5.311867198300390669e-01	-1.585144803790966117e+00
-1.533631370650766712e+00	4.663849498551735917e-01	-5.768024510230931323e-01	7.906911256281279332e-01	-4.925300722561956057e-01	7.176741145840366265e-01	-1.216347267382803743e+00	1.491108117113351339e+00	1.364066936993689971e+00	-1.231814880792379885e+00
-4.730690510363914636e-01	8.580786587626578754e-01	-1.751055190034942699e+00	1.061801851545543407e+00	6.861452215933520060e-01	4.583835222021179212e-01	-6.583554747143691710e-01	1.046210287850156906e+00	-1.170325141801699109e+00	-1.085692615213591283e+00
-1.050582291481072739e+00	1.621656364161315311e+00	8.253779499171396417e-01	-1.835857073757059421e+00	2.169523536430830180e-01	-6.689051006606148153e-01	4.400125587272913918e-01	1.331216863939947537e+00	3.792370007559233702e-01	-1.297125047552555088e+00
5.312568173890906964e-01	-1.939723473700021711e-02	-8.362433121598691343e-01	-9.561141211747631319e-01	1.481360837814809095e+00	1.623448686643931271e+00	-3.865083099568349112e-02	6.298060926924221592e-01	-1.974280408136384057e+00	-2.104412256439899043e+00
3.102412380955076876e-01	1.885249890200188794e-01	-2.834131689080638505e+00	9.735633764496296472e-01	-5.150368727308500816e-01	1.124383911752834697e+00	4.099506245282999450e-01	5.157708084751185806e-01	3.761462417125353147e-02	-6.578363214974321249e-02
-2.617629240967524473e-01	-9.026759038161959181e-02	-9.147165124543558956e-02	-2.150952006854940923e-01	-5.088503176236723879e-01	-2.200504604052927748e-01	-1.967564898050546407e-01	-6.534801401440636093e-02	-4.332673778747153093e-01	-2.878498419865134772e-01
4.905109966456838166e-01	-5.798412736748794760e-01	-2.400396136376726552e+00	2.717309776821285605e-01	-1.518767632151238334e-01	-6.179561414043195644e-02	7.678945909793112312e-01	-1.371610812440451577e+00	4.941306045070027048e-02	5.718352953783770731e-01
-1.403584369456254644e+00	2.441047817334051351e-01	-1.651322124675329794e+00	-1.676476371137605378e-02	5.409729067460866681e-01	7.663299895851126420e-02	-1.266549784987528016e+00	-1.969155094311348275e+00	1.045517229014688798e+00	5.445884641513524249e-01
1.062908774654498512e+00	1.478865371412278196e-01	-6.502964524667163848e-02	-5.527777209195527952e-02	1.056829429333765447e+00	-9.855576628568029074e-01	-4.777683007262791270e-01	-1.713807351884578001e+00	1.631381622874250037e-01	1.538757679585274873e+00
-6.950421373112046775e-01	-1.361420539128040674e-01	1.743871873273964701e-01	8.224861133688807779e-01	1.330080554232321022e-01	-1.442591074633466919e+00	-1.719050680123143937e-01	-1.507579633386283424e+00	1.470364254772609680e+00	1.263660808911863942e+00
-4.794024109969881042e-01	1.737986594109962146e+00	1.598082324027855772e-01	-1.601096937665476450e+00	7.579361224263466701e-01	7.019985152001564366e-01	-1.296832702424707051e+00	6.309943620767983763e-01	-1.455664272336078868e+00	3.493145964036781931e-02
-7.403644530350654840e-01	9.640346294522952331e-01	-8.953518371949769072e-01	-1.298661885435395069e+00	1.133625313394461376e+00	1.009370117264660749e+00	1.035674455617071887e-01	-2.936342183057413235e-01	-2.290393900096491520e-01	-9.973782852127225373e-01
-3.485988507767947553e-01	-4.635062078609744618e-01	-1.554810046340839413e+00	-1.122976583613225721e+00	3.971848316793178402e-01	-1.320043176497273985e+00	6.274196795479793920e-01	1.132947631454551241e+00	-2.039060801338690609e+00	-5.998560452225255163e-02
5.693694619321286732e-01	5.485546397650998829e-01	-1.559843346941729880e+00	-1.139441300808112345e+00	-1.563309209620631579e+00	-1.787713707009838116e-01	1.485552626855954017e+00	-3.214629395168918657e-01	2.451016053479475043e-01	2.119223851698626426e-01
-1.591552420007890101e-01	-4.162772818964173838e-01	1.402540229580501618e+00	1.518565479455666507e-02	-1.883621677909234293e+00	-7.342696630334786256e-01	-5.266139484417461381e-01	-3.199821289723438489e-01	1.770065575188909668e-01	1.071112543997829070e+00
7.870382089624359256e-01	-1.864893437864716841e+00	3.303925714121570545e-01	-7.264480577432623487e-02	-1.135474334431524124e+00	7.066933192032516242e-01	-8.718398368932981368e-01	1.290877594387627836e+00	1.580907860609939819e+00	-1.857453891453724193e+00
-8.877135463857384334e-02	-5.296267049343316158e-01	5.283232630652591189e-01	4.891034015404538415e-01	-1.267522718165826401e+00	-1.681335881056819914e-01	2.766856379216922623e-01	-2.519457412035835953e-01	-5.759590954634169480e-01	-3.469953320553728626e-01
-5.227742601254480731e-02	3.639725328986337643e-03	2.240122799678181398e-01	-4.638543352753500271e-01	7.131299312598680107e-01	-3.020095144246900953e-01	-2.357159820866582822e-01	-8.217178801243271158e-01	1.110099926445097474e+00	-2.017773173540811982e+00
5.737291561633247605e-01	-1.203979473745923290e+00	-2.759974075007211591e-01	-1.532792845733444098e+00	-1.484444818293464419e+00	8.702518197878611472e-01	-1.101140155933399284e-02	5.370354167539306278e-01	3.861371033791786284e-02	1.696955675320755530e+00
7.537155309304612860e-01	-2.089175538754093897e-01	8.773038228919214365e-01	1.988646490496139840e-01	-2.801528686082202513e-01	-1.992948959551059218e+00	-1.336837215759690833e+00	-1.268326077053797130e-01	-3.788796134532477211e-01	7.949519871028354334e-01
-1.649347957385940422e+00	-7.897069784628646394e-01	-7.667084926874908613e-01	-3.126904265070888644e-02	5.035414302807125209e-01	2.805555239498418174e-02	-9.701118636751395741e-01	2.163932046458201697e+00	1.210563379377004978e+00	-9.478300946440329153e-03
-1.283306073451715879e+00	-9.279246444843390895e-01	-1.850925193743436337e+00	6.700437483291395158e-02	9.928890894637429909e-01	8.885557185128085678e-01	1.269146809285478739e+00	-2.520620217872172608e-01	1.241345661530565969e-01	8.114961047355749579e-02
-4.280471593044378742e-01	-1.502920869739417409e+00	1.056158989770019874e+00	-7.162570312316191012e-01	3.114259724770544659e-03	2.682389808093837424e-01	-1.105346546556222331e-01	-1.071035053706034690e+00	3.395805920225485885e-01	9.111268452471870116e-01
7.559112762386499540e-01	2.351064681458309713e-01	-1.483852144771573345e+00	-8.257350432301917564e-01	9.081251934876244380e-01	1.227937339737519729e+00	1.777185177943903793e-01	-4.134957610944960393e-01	-8.946596562137225650e-01	-3.123815473706008095e-01
-3.706035332997196230e-01	-1.932344717705819781e-01	-3.622763400140109613e-02	-3.477119582553720584e-02	-4.118936879521707395e-01	-2.401974269965703734e-01	-2.439121302778702594e-01	-1.065648993474364453e-01	-3.507212681185460923e-01	-2.404705781400363618e-01
9.575843557292124109e-01	1.339510662595324308e-01	-3.901414617060613987e-01	-2.551910717460295963e+00	-5.033884098964064302e-01	5.994015415527971236e-01	-7.484822649434842434e-01	-3.854363169714492554e-01	-8.161570326278612120e-01	1.016749880305593878e+00
-4.368749738840170815e-01	-9.281028613685740059e-01	-2.697362792042157231e-01	-6.784645869664975848e-01	1.122694027494120839e+00	2.816186155779173417e-01	-9.222517324277951234e-01	2.177875875126204175e+00	-2.047483676668370389e+00	3.944243866683834199e-01
7.124910520321521279e-01	2.770968617913209253e-01	5.866930438528720204e-01	-1.742848844919026474e+00	7.084990645333478776e-01	3.183313400950296950e-03	-3.601667626741757999e-01	-2.333404694508681432e-01	-3.499925682549348549e-01	-4.165386671283322628e-01
9.684527202304986648e-01	-3.178593022097914601e-03	-2.744296193122702787e-01	-2.743085285351371527e-01	3.745294736234827671e-01	-1.442796591809670348e+00	-7.508395187968482931e-01	-1.392972091960396064e-01	-2.909972037719084637e-01	2.094913838785206484e-01
7.809827041962901228e-01	-1.535035547448120596e-01	1.143627665531629312e+00	-4.668259550793941171e-01	7.003686373175477264e-01	-7.099666285624053330e-01	1.403581305233657650e-01	-9.826975904137348339e-01	-1.121553718194555183e+00	-1.624718908890380620e+00
-2.147904848013922063e-01	-7.111326053269426684e-01	6.248438930866559993e-01	1.457633950136898449e+00	7.678219694430171716e-01	1.041881991592908258e-01	-1.879111976941475248e+00	-1.311025657643231312e+00	7.354176384206945194e-01	8.983028756502766665e-01
-3.579293570990701445e-01	-4.631463248589782755e-01	4.002154850666909125e-01	8.437405184708309802e-01	-1.870410191321173398e-03	-2.496571086958006447e+00	-3.021728507277856024e-01	-3.022155573510401649e-01	1.497401298129275693e+00	4.104258220025460702e-01
-3.775792403447302825e-01	1.453675695531082779e+00	-9.170706061156066458e-01	8.510689932893520382e-01	2.556016523746287850e-01	-2.020872393981153259e+00	8.192058927873069329e-01	9.826633182116294440e-01	-6.376098278966940702e-01	-7.973586388407658543e-01
-7.709280527042019493e-01	8.228451270985668309e-01	1.662650251998857076e+00	-1.186965198032323920e+00	-7.325456730463677513e-01	1.228459449296777778e-01	-1.136240519915319602e+00	1.237242166683135913e+00	-2.045590599262419040e+00	-7.466103934033946343e-01
3.490510849730764642e-01	-1.488483953653521041e+00	2.527625241850772753e-01	3.350117780761026620e-01	5.875588572929046904e-01	-1.143869517547686648e-01	-1.262180855697784709e+00	6.198567424357442901e-01	-2.983935730822850907e-01	-1.113853715678637668e-01
-6.091795910812189963e-01	-6.827661869499994651e-01	1.017873955433766353e+00	-7.422522942034194549e-02	6.554211718970993639e-01	-8.657881241965863506e-01	-1.841235811888355944e-01	-1.564312138512091943e+00	-1.700883881374544160e+00	1.589345175746950112e+00
