1.222150210298207224e-01	-3.556364128273004771e-02	-5.147640315910407410e-02	-7.623942938149182169e-02	6.318325961740249574e-02	-1.360209537365256738e-01	9.058418883674387856e-02	-2.581779965735115506e-02	-4.431061055162251530e-03	-6.628140166659595225e-03	9.518814687336631108e-02	-9.615059071108303379e-02	-4.341707485157538654e-02	-1.237383590478932996e-02	3.872115425332946920e-02	-5.548901266545881034e-02	-4.278984995103646619e-03	-1.751230648504051302e-02	-8.213408125742765326e-03	4.031522708168469582e-02	-6.933133085143028396e-02	7.878890368779241371e-02	4.533751192589699497e-02	5.144056629144180132e-02	4.364067578586718760e-02	-5.215619107298116036e-02	-3.397064989691447184e-02	-7.092371812906055062e-02	-3.369902690179746307e-02	2.205155129276846829e-02	-3.340924872899221632e-02	-1.302073204633534369e-02	-4.564943077612719502e-02	-4.575922014630322970e-02	-3.503242460932177310e-02	-1.195555370730615533e-02	-2.599939814693633805e-02	1.164461690370922377e-02	8.932040331739436734e-02	5.288003236741926211e-02	-1.409752693398266463e-02	-3.888849826085882810e-02	-6.184852000178514553e-02	1.192330568948213598e-01	-5.036571686594854859e-03	-5.505926026015942748e-02	-1.396157087829040001e-02	1.354798435397815415e-01	2.332466777963102325e-02	1.110018797065429573e-02	1.621918963123715474e-02	-2.185497463089789566e-02	-7.538545555928644060e-02	-1.215916318069679668e-02	-3.412882352959849264e-02	9.520714399245623974e-03	3.614272091660721692e-02	5.891197845090161839e-02	9.759349331963236909e-03	7.163508706226502654e-02	-1.016983114491992919e-02	4.531691892769008911e-02	3.215684212040986756e-02	-9.837093568855240569e-03	2.744784659425987886e-02	-1.084498068491448509e-02	7.354301706853011433e-02	8.984427382971878207e-02	1.594213667201629103e-01	-8.676257424497361981e-02	-1.114846612930684988e-01	-4.872853888452435660e-03	8.850589528241130377e-03	4.658356146869175457e-02	5.593417000984112625e-02	-1.251361336738223973e-01	8.132961406715736793e-03	2.981842694440565295e-02	4.389767380138895336e-03	2.080630690065215366e-02	-1.793854661134220568e-02	2.104852259378761897e-03	2.671703372202015835e-03	3.053758056595538145e-02	6.365741798811863292e-03	2.436856615882851060e-03	-5.189427843354246089e-02	1.678859471662141889e-02	-5.389824748625471167e-03	7.457774158884698801e-02	1.117312561284726086e-01	4.421927378254128516e-03	-1.580213633768464548e-02	-1.316348199599709848e-02	-3.863152910777817653e-03	7.888182248709341843e-03	1.117656987729404201e-02	3.117146544731399377e-02	-3.924188391504520451e-02	5.927237602027603247e-02
2.701536338828981840e-03	7.037943654009908012e-02	2.275824785090356517e-03	1.991184436245193104e-02	-4.991717981130470300e-02	6.538597981643406477e-03	3.264377725730246288e-02	-3.692370481077929950e-02	-3.819744087947065520e-02	9.640952200906575606e-03	-6.838989566396004582e-02	4.089211517246219701e-02	2.400390943365991389e-02	-3.980554538406404913e-02	-6.466846497990926326e-03	-6.774295653251070914e-02	3.436709887457860269e-03	-6.008617853607559067e-02	5.405115835622242848e-02	3.028123695716907621e-02	-7.251488454614225115e-03	-3.197869165854206469e-02	6.680954711066065810e-02	1.359409468714470881e-01	-1.155302007024157362e-01	5.861178278758531063e-02	6.702663980180423309e-02	2.566959010918289878e-03	-8.743490172544467198e-02	4.126336800451990694e-02	-3.942128688687479912e-03	-2.497321757188509725e-02	-7.697115261832236655e-02	3.476804297886791628e-02	4.943596913271534193e-02	-4.719941507783759899e-02	6.849831319262111862e-02	-6.790263773431466643e-02	3.982157327226220483e-02	1.275456316583137122e-02	-1.379371824826196823e-02	6.452949459829386732e-03	3.138900573915172354e-02	6.488198084653636066e-02	2.257952974155748999e-02	-1.036320126763269796e-02	-2.048653867489925659e-02	4.998321831421290856e-02	2.980585956624401400e-02	1.487045155186712993e-02	-1.899126423993581503e-02	-1.420096798343037925e-01	5.046690286967409067e-02	1.341737066189667427e-01	3.387786920928305238e-03	-3.010289929495585382e-02	-2.013451076843775917e-02	-1.676684270816103167e-03	-5.713149226764617332e-03	-4.416780567610068681e-02	3.521369985960069119e-03	-8.449055096138650967e-02	1.691784970979158878e-02	-9.753338876330886614e-03	2.783400880879530540e-02	-1.656435975960456747e-02	6.516028250223396268e-02	1.447840944194126594e-02	1.597170139994604499e-01	-1.156022124821141639e-01	-6.549045197637949622e-02	7.624345209293713344e-02	1.454887696750213621e-01	-1.831187737534320167e-02	4.024312102244766154e-02	-2.152261127136535779e-02	1.026176590558170038e-01	-3.452768761987252272e-02	3.035103680576299243e-02	-4.160877506154516542e-02	-7.853149857728912442e-02	3.177767422589725110e-02	2.093926060849410353e-02	8.149223126334252665e-02	-1.144737139547920973e-02	-4.004797908995334083e-02	1.926796240675021990e-02	8.894392050565037497e-03	3.774653032918067787e-03	5.194048285709774136e-03	1.095054266354103661e-01	1.505719202389229142e-02	1.157389889335394551e-01	8.779031309411693129e-02	9.727195164100081726e-03	-9.046884048914191623e-02	6.576592556407168111e-02	5.290428950623658061e-02	4.331678088667063886e-02	7.925847041901531997e-02
5.369947062818053625e-03	4.727250803429364212e-02	-5.344574239981534497e-02	9.845188819604687447e-02	-6.359316897169151050e-02	-1.048166582738794816e-01	-1.053207555751343449e-01	-3.328055922445550402e-02	-8.740524326190576843e-02	1.206150392159985596e-01	-8.005383288901763220e-03	-5.475652266635231552e-02	3.947897035223849049e-02	-2.405529866121251109e-02	-9.805169626670921790e-02	5.850054673297329366e-02	4.163406299675546235e-02	8.040865579797402268e-03	7.055895586973322253e-02	1.413826356452600221e-02	8.745853256660464370e-02	4.174976753784383210e-02	8.325545636789880022e-02	2.876118261682670402e-02	-7.870715275098656705e-02	1.286075040089758315e-01	-5.836889739093971408e-02	-2.840652355389625475e-02	-5.865267337656301927e-02	-2.028207797139727764e-02	2.049683990712093673e-02	2.151449601931123071e-02	3.213443113267081680e-02	1.064032279730384029e-01	-3.255136697869752058e-03	-8.236965054225758864e-02	-2.975001550160246908e-02	-4.029061522913256893e-02	-1.030342827036705294e-01	5.766788208702760404e-02	-3.177397617943390762e-02	-5.619080181095185110e-03	-1.885042460050137883e-02	-5.899082307479987242e-02	-5.766148287817463025e-02	2.061955611190943033e-02	1.071013335222686762e-02	-1.126293110067053994e-02	1.208507427349521379e-01	-9.984307123078405011e-02	-2.100311065419158130e-02	-1.485023065138967903e-02	-1.706147449690875728e-01	1.197816653075802346e-01	-9.412016967273797996e-04	-8.459193466879617873e-02	1.060799054892768295e-01	3.898184692429765980e-02	1.806388510184352494e-02	-1.445375832797034070e-02	3.948359353131313670e-02	-1.149911620221450020e-01	4.843235892121197650e-02	-1.424183874905528106e-02	6.996737671827298923e-03	6.286755899100338052e-02	2.468228505725492475e-02	1.730162546058273965e-02	4.927740868030511256e-02	-4.849788854591235293e-02	2.006655287980893543e-02	1.132762066857402328e-01	4.339648451118206796e-02	4.708780875637362529e-02	-1.289102825019648214e-02	-5.853233182104562032e-02	-5.733182877616496004e-02	5.314323112298530855e-02	-2.355040823762873797e-02	5.760600541964655541e-02	-5.022366395304152936e-02	-1.155446844709915807e-02	-2.586396717328573198e-03	6.004266222482317755e-02	-1.570164487127040072e-03	7.751486481845084806e-03	-1.224692737618552837e-02	5.227917281674006496e-03	-7.683291894526765586e-02	1.408135967806497559e-02	3.179515020122169328e-02	-9.539136768220487367e-03	3.425520117161633127e-02	-1.558365236027529389e-02	-3.317230037666108605e-02	-1.373020999078880186e-02	5.509137205029834145e-02	7.393341465058836381e-02	-5.859416276631442683e-02	5.280353115768747496e-02
1.476837405431384587e-01	-8.514666936025269695e-02	-6.890027172803991906e-02	-6.513944825984528675e-02	-2.848864104337925883e-03	9.039621365519381890e-02	-9.312173047980409554e-03	-2.198032102808084032e-02	1.303690171918363630e-02	-2.684640432848280772e-02	7.564712742475365737e-02	4.032137690780752959e-02	5.531024480932827253e-02	-2.837204876531956160e-02	1.481734409061082336e-01	5.554343478147991814e-02	4.343518105407388058e-02	3.018233619653604843e-02	-5.251218056071065010e-02	-4.337606794724666037e-02	-1.367641406881668804e-02	-3.325422014153055911e-02	9.629271354331973495e-03	-2.521240533097985140e-02	2.749918571764708650e-02	4.245476829621556980e-02	-6.760390911039824979e-02	5.187731284785688374e-02	-3.197128707448580048e-02	5.810696580083628965e-02	3.177601469494350378e-02	7.462254588887996809e-02	-6.352602849008372188e-02	-3.156632307782214139e-03	8.743512345547661824e-02	-4.688244609595944995e-02	-7.907241187946455196e-02	-1.139574656233159483e-01	-1.510505672355975382e-01	-1.119086122075039769e-01	-2.677907465553615654e-02	8.608771964401593091e-02	-4.425567049765839756e-02	4.025293391019537509e-02	-1.431386831798517334e-02	-1.781462847676822461e-02	-3.468063652691310422e-02	4.256512036327530883e-03	4.299892624604063907e-02	-9.235748941554219882e-02	5.718008073409549391e-02	5.154838986656289090e-02	-2.072179453477709585e-02	5.446322529778774985e-02	-6.254068900365955530e-02	-5.531948251255266319e-02	-3.246717199159278571e-03	-5.782647954234584713e-03	-3.260748001470305940e-02	-1.822986890838584548e-02	1.190480733274866445e-03	2.721806224230474344e-02	-1.095564463267346966e-01	2.769847095667377426e-02	-1.437836654723387807e-02	3.550625021336515502e-02	3.797089230141301175e-02	-1.583794606150108752e-01	6.705593719143686238e-02	1.251711516748447994e-02	-2.690528302452980386e-02	-2.807835274009036226e-03	4.884724276629687917e-02	-2.779660374003537979e-02	1.435774958834608039e-01	2.409658007840151037e-02	1.491411520355719333e-01	-6.327279541691253895e-02	-1.101934829785220504e-01	1.808186232103319371e-02	4.408533074992074946e-02	1.572766663716334765e-02	-9.687246280423711386e-02	-1.896157757195975416e-02	3.057947357355483495e-02	-1.505537051168375808e-02	-1.989223762266872919e-02	-1.511799877397141181e-02	-6.630040526364869291e-02	-2.134027677939501558e-02	-3.974516787436029736e-02	9.574162151119584852e-02	-2.157669933540333138e-02	5.124367857383966413e-02	-8.725422717416936313e-02	4.926628329471968021e-02	-7.705666459546615943e-02	8.177094782389766892e-02	-5.511545114518174096e-03	1.407706375362730022e-01
-4.688177997523972074e-02	4.138349166744503989e-03	1.838175780784978498e-04	5.679738752784225381e-02	-1.114303931684576185e-02	1.754650590984227227e-03	-1.336919617425143259e-01	-2.979655334153562957e-02	3.217947533763350874e-03	7.146448835892862950e-02	-5.422773190922708722e-03	1.413502548125354641e-01	7.674216014293354371e-02	6.284802786796057916e-03	-1.659383807037356218e-01	-9.458741143934530637e-02	-3.920924505330321969e-02	9.751399169238877951e-02	7.252203052971636227e-03	-1.141376612947111874e-01	-1.902983761566908946e-02	1.058269076903256972e-01	-2.830399567220388476e-02	-2.082021855208062572e-02	1.102072159807848672e-01	-9.627121467607168900e-03	-5.452543213162475838e-02	3.268267210857513788e-03	-1.725293327824820727e-02	-3.330657679178348346e-02	7.621781944985536739e-02	7.424022953386161250e-02	4.251035555952107498e-02	-2.931231642467315313e-03	6.986535941503843605e-02	-1.409245633667470174e-02	6.538665002917216917e-02	5.775848850135339302e-02	4.022447571756143647e-02	1.133275879881342624e-01	2.300719335096144957e-02	-8.483850777924815956e-02	-8.567719585471196553e-02	9.948133524267348260e-02	-2.708127003088888970e-02	3.993478941054509450e-03	-7.410107141218907900e-02	7.205158524034691037e-02	-5.810749943225597056e-03	5.961612672777349964e-02	-3.180629699501449220e-02	6.297864205814433791e-02	2.944123655371913909e-02	-3.368219912592114451e-02	4.132979412663553842e-02	-7.634416625906806364e-02	-5.971450830214568295e-02	4.683119745013418489e-02	-4.279662863540392020e-02	-1.369476280214138378e-02	1.351376629408206076e-02	-8.467184924092932552e-02	6.285425629942978376e-02	4.246953896852279781e-02	-4.737072193472845541e-03	-1.273854779173856124e-02	3.422544885257012420e-02	1.040094270980164298e-01	8.357532561354165390e-02	-3.552723981882513482e-02	1.668646739741429935e-02	1.737976338875956567e-02	-1.186391411754117095e-02	1.037189642147311741e-01	1.355306192538926861e-02	-3.611195987246280936e-02	-8.682715085212354411e-02	-9.885873088502254713e-02	1.714196784811140156e-02	-6.325124633545792241e-02	2.462540235575463865e-02	-5.063480646927124434e-02	-5.236180275244271820e-02	4.579898171779193949e-02	7.921090123319877996e-02	2.975332453608199590e-02	5.590824892766339815e-02	9.335148234468806927e-02	4.758955045366487085e-02	-4.357702919175357459e-02	3.648195405900191840e-02	3.009842334754778484e-02	-1.808465922340641088e-02	4.976298827972244765e-02	-1.194058847082814373e-01	-4.438155518468183541e-02	6.152883882752684802e-02	-1.004123372917085921e-01	-6.738036010424143518e-02	1.797722981573254483e-02
-7.070172027449009300e-02	3.027175125960951309e-03	-6.713339971345518020e-02	-3.115813171702279741e-02	-1.688338763987716137e-03	7.687347582386516373e-03	-4.261029002273479527e-02	2.327440612361763791e-02	-5.752167286704675669e-02	3.984186564112108392e-02	1.085561234621635340e-01	3.406740758943970632e-02	-1.501465596693353846e-02	-5.737318314454741691e-02	1.331213395571037399e-02	-3.576751411764711452e-02	-4.099711600556288360e-02	6.529706309018798449e-02	-2.039135322636676678e-04	7.056813942804013307e-02	7.741542696021139203e-02	-1.839269291783522317e-02	7.270217496540565000e-04	1.240161857803665918e-01	4.743026737882780758e-02	2.843071542627185685e-02	4.848092012255403316e-02	-5.181710147668749933e-02	1.848436675540349877e-02	7.275948054936345888e-02	1.000144253515568987e-01	-3.664283010911601607e-02	-2.052338805836975352e-02	2.508555059226529743e-02	-1.297861836793227572e-02	-3.383067036054358823e-02	7.792710199113747627e-02	-2.226992796435159350e-02	-1.095951786632961139e-01	3.094461278087139861e-02	-2.752066342394719409e-02	-2.988244051221595338e-02	-1.090764043854506454e-01	8.007944262508322197e-02	-1.364609644899035801e-01	-1.163507443356621429e-01	-4.089133246636399849e-02	8.521030159718948060e-02	9.195546232071069581e-02	-9.114589437313450060e-02	-1.134757956135678050e-02	-8.867758645481384205e-02	4.887351172449410502e-02	-7.719400671223952681e-02	-3.033835570091864692e-02	3.527344463648087597e-02	-2.509450019523092046e-02	9.001289192159515895e-02	-5.691262224890065308e-02	4.186736244439000915e-02	8.258511574866739258e-02	-3.502784069577115356e-02	8.254667175971532045e-02	3.898562576344332536e-02	-9.520965317160058616e-02	2.219063157771672401e-01	4.567720207933157611e-02	8.351752779312552472e-03	-4.737955961331889038e-02	-1.474269165656451504e-03	-5.470301365104233288e-02	6.140817591521766788e-02	2.106074745590297628e-02	1.029422817896120390e-01	4.593082170899265293e-02	2.116121489947414558e-02	4.728823325581291148e-02	-2.651859326894502947e-02	-1.946678211752902662e-02	4.036424522534108605e-02	3.989224262565764512e-02	-2.262800216309929571e-02	-7.233152426155284309e-02	2.990476321991628397e-03	6.193402451908841533e-02	-6.017640741081750969e-03	8.755991706373662808e-02	-4.971251485228179307e-02	-4.246354105938224266e-03	-1.357656253820073711e-01	8.192807053222643174e-03	-2.409537802360123271e-02	3.532839664780827033e-02	1.223844727159538598e-01	-2.628055108843818308e-02	8.730968656865528699e-02	6.919079855928593481e-02	8.556364116357424721e-02	-3.036575480997644183e-02	9.890642586316286677e-02
-3.340599366099269996e-02	2.829971227428008940e-02	-7.593271514715864423e-02	-4.422896690692998400e-02	-7.106188582223176009e-02	-3.302454668067988236e-02	1.017510043459175090e-02	1.413225256098172254e-02	-1.005971561530375202e-01	9.261345060393585960e-02	3.028790204951259390e-02	8.086926110223950637e-02	2.048834398890807262e-02	-2.857533812544277990e-02	-1.389108553739718532e-01	-4.484621305466664903e-02	7.635448979094269784e-02	-2.764858851638229975e-02	3.643263406269808130e-02	-2.864299950662860597e-02	1.684918363702769470e-02	-9.248669485244673250e-02	6.065461090846129000e-02	2.016052304748015486e-02	4.277351274175009849e-02	-1.754530244284751737e-03	1.916370181104404963e-02	-2.281555158497574134e-02	2.464463223223230248e-02	-9.564190286682805464e-02	-5.585544681805149764e-02	5.172607506733997718e-02	-8.263455027895197716e-03	-1.019311316130189909e-02	-6.667658754648849405e-03	1.772210995020464738e-02	4.230803014436472845e-03	2.756217289419335068e-02	-5.927824086073055221e-02	-1.342849913163107235e-02	5.379709628969679691e-02	7.412897110272710643e-02	-8.204150865668516368e-02	6.997200435417536002e-02	-6.792344203006821235e-02	2.398384425975565865e-02	-1.345281961235162416e-01	-5.014576171586986736e-02	-1.297299671374166179e-02	-3.411467558009865370e-02	8.103618709625219629e-02	5.062418912649520319e-02	8.142848570232891214e-02	7.761125492739630316e-02	-3.839647607596367862e-02	-3.969015636796352497e-02	4.941186798984420481e-02	7.521361135330323182e-03	-1.577531783057485246e-02	-5.646743527096445558e-02	2.721287766013837442e-02	-1.879934494900865616e-01	-2.375225096256941559e-02	-4.917332850148212198e-02	3.922084905381401781e-02	-3.410183268369077619e-02	-1.073082600535282816e-02	7.987970936667908306e-02	-2.720105197526897362e-02	1.207774839632428168e-02	-1.375138974783742252e-01	2.940916710014756033e-02	2.328750839145128995e-02	4.564325288468348840e-02	-1.412579575110110321e-02	9.977142550935583221e-03	4.415524709587968083e-02	-1.906105591583875936e-02	-2.303513043758562292e-04	3.585713882971899944e-03	1.784432572810834214e-02	-4.377718103206607730e-02	-7.708705003687675583e-02	1.514619773271232428e-01	1.056870862013095241e-01	-8.472297689179503211e-02	1.277478462638622844e-02	3.120500999354084565e-02	3.093003692724487913e-02	1.751237944793418780e-02	-1.091597853533884943e-02	-1.678538134346018937e-02	-2.248552458082494696e-02	3.144064980150789584e-02	-4.378027405435765129e-02	-4.170957708560785009e-03	8.978045880643956145e-02	9.965308346894309610e-02	-7.161462762423169426e-02	-7.536135741578220935e-03
-1.712655066849146784e-02	7.033411760759088194e-02	-2.442881112982293185e-02	6.926469105650440161e-02	-1.430032895986196005e-02	-1.733837735679002751e-03	-8.789546332823233721e-02	9.324961741642269486e-02	-4.375885909357027370e-02	-7.792669634388724176e-02	-2.335002245208048915e-02	-1.102724118874167936e-01	-2.665093460875288256e-02	1.627411157989935159e-02	-1.007092075152071428e-02	9.440231028916162836e-02	-1.169554612760214871e-02	7.972173841435364894e-02	7.365654378609564831e-03	-4.463912432163286495e-03	-1.256521041253023108e-01	6.741016848415200269e-02	-3.575640353763969576e-02	2.348516820391491344e-02	-8.163322927578849086e-02	3.618820063396675953e-03	-2.064768302864705696e-02	-1.523734596386421523e-02	-2.602012682476101749e-02	5.198729092382057410e-02	6.224206805049681268e-02	5.175162514143855086e-02	1.856062430124235663e-01	-3.162510517594538384e-02	-1.820117082423000632e-02	-6.977387011375338344e-02	6.361789333509383637e-02	-4.154449130805418916e-02	-1.621234356004222221e-01	-5.993555644685542166e-02	1.138972623434993548e-03	7.058274860953019092e-02	-1.085688858290201897e-01	-1.374773334818053458e-02	-1.600780882258034249e-02	-6.034075788579767313e-02	5.669021853331301236e-03	1.453665806502559346e-02	3.492751418498964838e-02	-6.635048863482208292e-02	8.755120494073577453e-02	-1.553590454517117829e-03	6.516323779193940180e-02	-1.733179620388005521e-02	1.196557762032047882e-02	-6.352143353671643733e-02	-6.712496045276675205e-02	-3.544528775402076143e-02	-9.363857271846765321e-03	7.947149177406973367e-03	1.221594810381692459e-01	-9.324156376021770776e-02	-6.034355636993292415e-02	1.054535312565565708e-01	3.438655350925337584e-02	-1.150326931823960896e-01	3.694366255892309742e-02	1.585147875354142588e-02	-9.039868002620464471e-02	-2.751372323899402977e-02	-2.917371896523280814e-02	6.643045082285826963e-02	5.468680019838855627e-02	1.557182233936321757e-03	9.734848526696497639e-02	-1.690465549569307793e-02	-2.367382319995942758e-02	-7.184901829401436901e-02	2.242234117183680014e-02	-1.361342261670576981e-01	3.399469491549663575e-02	-5.015605504182339691e-02	-2.881733663613612537e-02	3.603765028933035575e-02	6.519383949448570581e-02	-1.163967329904365411e-01	-5.971285644451632818e-02	-2.164301304320454238e-03	-4.680943348739175641e-02	5.912353868252768346e-02	-7.781429170442578924e-02	1.461345616131809987e-02	3.042331468843039594e-02	2.651969476833728259e-02	3.529682190254330998e-02	-6.751411109280544554e-02	9.497670877425418157e-02	-1.189877447639769992e-02	3.838956965913706970e-02	2.945558497040627545e-04
7.548202172687001887e-02	4.476072075445151899e-02	-1.054720128495892639e-01	-2.324796443277241456e-02	7.920777973987526421e-03	-1.695809490372488307e-02	-5.368044335373943488e-02	1.249184850131460495e-01	-1.077417814060806570e-02	9.747575408144021347e-02	-2.200500246099866553e-02	-3.855123475042633585e-02	-1.718522335151598940e-02	-2.271173817443327206e-02	1.112076740819057802e-01	2.212875305155020955e-02	7.216833729335954406e-02	2.019838781789451421e-02	-2.946100107955774983e-02	4.906329412564587600e-03	1.469185683716667072e-02	6.176101128615731073e-02	-1.372733997387773006e-02	-1.683245984009405088e-02	-6.994515377518231714e-02	-1.713258773769766458e-02	6.176517741151816426e-03	9.486618955964965655e-03	-1.927123222056370197e-02	-4.317220426318793547e-02	1.496365780169922263e-02	4.286014996945725075e-02	-8.127260460667758146e-03	9.487925178227532910e-03	-4.988277344244424795e-03	4.159476936640212064e-02	1.318179124186751212e-02	8.824485674375203217e-03	1.631476627770718155e-02	5.192682014530235896e-02	8.327533093653584351e-02	5.129340870433353461e-02	1.583025303741678741e-02	-6.323812929286630469e-02	2.701849585712924953e-02	1.140279531457083495e-01	-7.286382322882592466e-02	-4.451526761953178424e-02	4.007676498646753176e-03	3.441152547666175010e-02	2.917632059984652873e-02	-2.905958855545719838e-02	-1.154443042284278818e-02	6.782799297107425240e-02	1.673003898638630513e-02	1.158093650604103825e-01	4.576064948794857784e-02	2.559116116486126816e-02	2.874898873330778565e-02	4.323460003799041267e-04	-2.305743330641127700e-02	-1.704613630235601862e-02	3.086627775267843793e-02	-7.313937373289566835e-02	-3.087446476456935651e-02	-2.778906109115725220e-02	2.357998309283255642e-02	-1.286897167108103437e-02	5.900461942001534316e-02	-5.312790324075945727e-04	3.300883418354403492e-02	-7.449339543774233241e-02	9.522490964546337366e-02	7.782564451885871926e-02	4.062668209282007531e-02	2.905490062963176495e-02	6.079412216020062265e-02	-6.048934128028281981e-02	6.148090287237545099e-04	2.173882952699354026e-02	1.276350115843035392e-02	7.434341767704158443e-02	-2.611146510222636663e-03	1.153861143675072136e-02	-4.937350271981317401e-02	-2.546132245266303704e-02	-3.972385016791448592e-02	9.340279309684115794e-02	1.457653186860117600e-03	-4.824953521751211560e-02	6.555690171814032574e-02	-1.733828833350132062e-02	-1.703367437957906128e-01	5.137304146720387404e-02	-1.178794217184160609e-01	3.680050247512726275e-02	-2.444483496977273990e-02	-5.548173732212811210e-02	2.504999679817115563e-02	-6.720787599311879579e-02
2.726308297341918218e-03	1.152311858274367509e-02	1.431910941612542232e-02	2.864142992194687251e-02	1.116040612989878042e-02	-5.125887261107217596e-02	1.009117875069064640e-01	-1.686207505623339709e-02	8.121989866418148629e-02	-1.834912471848600471e-02	7.783223709156261716e-02	8.444058162633148734e-02	-8.513724159125611590e-02	3.028224704787253752e-02	1.689070659371414568e-02	4.841220049068906822e-02	-5.808433148943958728e-03	5.055720378902798379e-02	-3.342050844309466667e-02	-6.091789712052483874e-02	5.094127368395814925e-02	-1.954658285831217118e-02	7.292533716561619417e-02	5.720755033051124622e-02	-5.983528174694663360e-02	-2.200890064472113897e-02	-4.340345995899678316e-02	-6.718036994356400837e-02	1.068668042276472128e-02	-3.616084717771055751e-02	1.006363318520211853e-01	5.953895921880307529e-02	-5.678549094934139813e-02	1.908603039310594746e-03	-9.387852067665949582e-03	-1.014889977633609691e-01	9.219241744489312107e-02	5.291915249380719360e-02	4.695498146776400095e-02	-1.629800206478277877e-02	5.864544696244602257e-02	2.214925825065259515e-04	3.521196354116891414e-02	1.261606691793997204e-01	1.157057257275152643e-04	-1.001855082487002196e-01	-4.326000438518074614e-02	5.128744643723678887e-02	8.677264122030899085e-02	-8.992330481580335100e-02	-1.209277277810424239e-02	1.193052359296686502e-02	1.562920513549220791e-02	6.052293113826795468e-02	-7.679682402218085402e-02	-4.875699168877531409e-02	4.589218216847150422e-02	2.782785952432245344e-02	1.915169424686283955e-02	8.549238323691316088e-02	3.935843400059670788e-02	3.495919396896452879e-03	-1.558532454528666240e-02	-7.023887766260693277e-02	-7.546693622924373346e-02	-2.196961090769824695e-03	-3.259865218921933778e-03	-3.560867347206775335e-02	5.167261203987064816e-02	-5.755598512609941264e-02	-2.174306459442186534e-02	2.310590240553878419e-02	-4.884581132679194360e-02	-1.365616806946848005e-01	1.217578471498155790e-01	9.802920896197419784e-03	-1.279071123837668411e-01	-4.255424585642615665e-02	1.383401868788393559e-02	-3.632040797265339432e-02	2.837074252771084465e-02	-4.246500835256811213e-02	2.014347176283875617e-03	3.793954690087945978e-03	-1.563688440657809778e-02	-1.718157626942771327e-02	-1.675375845422287730e-03	4.881835945959520778e-02	-4.300350076992965481e-02	-1.408339461466336096e-02	5.182358830871114375e-02	-1.319269496297467356e-02	2.809717832486262334e-02	6.512971947606596701e-02	4.619839879338256267e-02	-3.292179081608928061e-03	-1.003733101843732184e-01	2.463916811724254502e-02	1.694552333105291478e-02	8.213135123443401214e-03
